customer_id,last_purchase,frequency,monetary,recency_days,R_score,F_score,M_score,RFM_score,segment
12847,2010-11-17 12:44:00,1,605.845,23,4,1,3,4-1-3,Recent Customers
12848,2010-02-02 12:45:00,1,206.2,311,1,1,1,1-1-1,Hibernating
12849,2010-11-23 11:41:00,4,1722.35,17,4,4,4,4-4-4,Champions
12850,2010-09-20 12:26:00,1,77.55,81,2,1,1,2-1-1,Hibernating
12851,2010-08-19 15:13:00,1,136.65,113,2,1,1,2-1-1,Hibernating
12853,2010-10-08 14:51:00,5,1753.1,63,3,4,4,3-4-4,Loyal Customers
12854,2010-05-27 16:54:00,4,1573.895,197,1,4,4,1-4-4,Loyal Customers
12855,2010-12-02 09:37:00,4,429.29,8,5,4,3,5-4-3,Loyal Customers
12857,2010-09-29 16:49:00,4,2273.65,72,2,4,5,2-4-5,Loyal Customers
12858,2010-11-21 12:55:00,1,135.97,19,4,1,1,4-1-1,Recent Customers
12859,2010-09-07 12:20:00,1,556.675,94,2,1,3,2-1-3,Other
12860,2010-01-15 15:22:00,1,50.12,329,1,1,1,1-1-1,Hibernating
12861,2010-03-30 11:39:00,1,64.14999999999999,255,1,1,1,1-1-1,Hibernating
12862,2010-10-10 11:47:00,2,925.96,61,3,2,4,3-2-4,Potential Loyalists
12863,2010-11-25 17:47:00,5,1817.5449999999998,15,5,4,5,5-4-5,Champions
12864,2010-07-19 17:22:00,1,43.485,144,2,1,1,2-1-1,Hibernating
12865,2010-11-26 15:37:00,2,1683.45,14,5,2,4,5-2-4,Potential Loyalists
12866,2010-08-22 15:48:00,2,632.9449999999999,110,2,2,3,2-2-3,About to Sleep
12867,2010-11-07 15:31:00,6,3763.14,33,4,4,5,4-4-5,Champions
12868,2010-12-01 12:50:00,3,638.725,9,5,3,3,5-3-3,Potential Loyalists
12869,2010-01-27 12:10:00,1,307.795,317,1,1,2,1-1-2,Hibernating
12870,2010-11-29 13:42:00,3,1432.89,11,5,3,4,5-3-4,Potential Loyalists
12871,2010-09-26 10:34:00,1,177.415,75,2,1,1,2-1-1,Hibernating
12872,2010-12-09 14:44:00,11,2998.59,1,5,5,5,5-5-5,Champions
12873,2010-11-07 11:15:00,2,1381.955,33,4,2,4,4-2-4,Potential Loyalists
12874,2010-11-19 15:23:00,2,865.6949999999999,21,4,2,4,4-2-4,Potential Loyalists
12875,2010-08-25 14:35:00,3,62.745,107,2,3,1,2-3-1,About to Sleep
12876,2010-11-10 12:21:00,2,1621.56,30,4,2,4,4-2-4,Potential Loyalists
12877,2010-11-03 13:53:00,8,1398.26,37,3,5,4,3-5-4,Loyal Customers
12880,2010-11-23 10:50:00,2,626.38,17,4,2,3,4-2-3,Potential Loyalists
12887,2010-11-21 11:18:00,1,211.375,19,4,1,1,4-1-1,Recent Customers
12889,2010-11-23 16:08:00,4,378.66,17,4,4,2,4-4-2,Potential Loyalists
12890,2010-11-17 14:06:00,1,310.375,23,4,1,2,4-1-2,Recent Customers
12891,2010-09-07 15:31:00,8,73.32,94,2,5,1,2-5-1,About to Sleep
12892,2010-11-08 09:51:00,1,261.935,32,4,1,2,4-1-2,Recent Customers
12894,2010-05-13 14:47:00,1,137.85,211,1,1,1,1-1-1,Hibernating
12897,2010-11-23 13:29:00,2,271.0,17,4,2,2,4-2-2,Potential Loyalists
12898,2010-09-02 08:08:00,2,168.48,99,2,2,1,2-2-1,About to Sleep
12899,2010-10-22 09:53:00,1,321.7,49,3,1,2,3-1-2,Promising
12900,2010-10-13 15:17:00,1,327.195,58,3,1,2,3-1-2,Promising
12903,2010-10-07 12:39:00,1,818.715,64,3,1,3,3-1-3,Other
12905,2010-05-12 10:05:00,2,943.55,212,1,2,4,1-2-4,Other
12907,2010-11-09 12:08:00,2,471.325,31,4,2,3,4-2-3,Potential Loyalists
12908,2010-11-24 09:29:00,3,40.185,16,4,3,1,4-3-1,Other
12909,2010-10-11 09:44:00,3,888.255,60,3,3,4,3-3-4,Potential Loyalists
12910,2010-11-25 12:27:00,5,2176.505,15,5,4,5,5-4-5,Champions
12911,2010-06-06 12:13:00,1,1526.59,187,1,1,4,1-1-4,Lost
12913,2010-12-06 16:36:00,9,1954.565,4,5,5,5,5-5-5,Champions
12914,2010-11-04 12:28:00,1,114.52499999999999,36,4,1,1,4-1-1,Recent Customers
12915,2010-12-02 12:33:00,3,766.42,8,5,3,3,5-3-3,Potential Loyalists
12916,2010-09-23 11:57:00,3,1321.07,78,2,3,4,2-3-4,About to Sleep
12917,2010-11-04 15:56:00,5,2125.125,36,4,4,5,4-4-5,Champions
12918,2010-03-23 15:22:00,1,8.649999999999999,262,1,1,1,1-1-1,Hibernating
12920,2010-05-17 12:57:00,3,318.93,207,1,3,2,1-3-2,Other
12921,2010-12-08 10:14:00,39,17674.12,2,5,5,5,5-5-5,Champions
12923,2010-11-14 13:16:00,2,551.85,26,4,2,3,4-2-3,Potential Loyalists
12924,2010-11-11 15:21:00,8,821.635,29,4,5,3,4-5-3,Loyal Customers
12925,2010-04-26 10:32:00,1,29.924999999999997,228,1,1,1,1-1-1,Hibernating
12926,2010-10-24 15:57:00,4,1498.32,47,3,4,4,3-4-4,Loyal Customers
12927,2010-11-10 10:02:00,1,188.58999999999997,30,4,1,1,4-1-1,Recent Customers
12928,2010-11-26 15:53:00,7,2061.575,14,5,5,5,5-5-5,Champions
12931,2010-11-24 10:09:00,42,6689.885,16,4,5,5,4-5-5,Champions
12932,2010-06-18 14:22:00,8,1428.595,175,2,5,4,2-5-4,Loyal Customers
12933,2010-11-24 17:11:00,5,1004.675,16,4,4,4,4-4-4,Champions
12934,2009-12-03 10:51:00,1,88.315,372,1,1,1,1-1-1,Hibernating
12935,2010-11-29 13:55:00,8,2044.715,11,5,5,5,5-5-5,Champions
12937,2010-09-02 16:01:00,5,1487.945,99,2,4,4,2-4-4,Loyal Customers
12939,2010-11-25 14:50:00,12,2595.105,15,5,5,5,5-5-5,Champions
12941,2009-12-15 13:12:00,1,341.44,360,1,1,2,1-1-2,Hibernating
12942,2010-12-09 09:34:00,1,242.35,1,5,1,2,5-1-2,Recent Customers
12943,2010-05-30 13:52:00,2,401.67499999999995,194,1,2,2,1-2-2,Hibernating
12945,2010-02-21 15:18:00,1,435.495,292,1,1,3,1-1-3,Lost
12946,2010-09-29 10:14:00,1,319.75,72,2,1,2,2-1-2,Hibernating
12947,2010-12-01 16:21:00,1,297.795,9,5,1,2,5-1-2,Recent Customers
12948,2009-12-09 11:46:00,2,203.48,366,1,2,1,1-2-1,Hibernating
12949,2010-11-22 15:45:00,14,10955.86,18,4,5,5,4-5-5,Champions
12951,2010-11-18 12:11:00,9,2136.0,22,4,5,5,4-5-5,Champions
12953,2010-07-05 13:37:00,1,484.315,158,2,1,3,2-1-3,Other
12954,2010-03-11 10:16:00,1,154.25,274,1,1,1,1-1-1,Hibernating
12956,2010-01-24 10:33:00,3,404.615,320,1,3,2,1-3-2,Other
12957,2010-06-16 08:55:00,5,4533.1900000000005,177,1,4,5,1-4-5,Loyal Customers
12958,2010-11-04 16:16:00,2,448.14,36,4,2,3,4-2-3,Potential Loyalists
12959,2010-08-12 17:20:00,1,112.19999999999999,120,2,1,1,2-1-1,Hibernating
12960,2010-10-22 09:31:00,4,1175.805,49,3,4,4,3-4-4,Loyal Customers
12961,2010-11-25 16:44:00,1,204.885,15,5,1,1,5-1-1,Recent Customers
12963,2010-12-09 09:14:00,5,1711.025,1,5,4,4,5-4-4,Champions
12964,2010-09-28 17:47:00,1,132.24,73,2,1,1,2-1-1,Hibernating
12967,2010-12-03 09:49:00,2,1890.37,7,5,2,5,5-2-5,Potential Loyalists
12969,2010-04-16 10:50:00,1,118.07499999999999,238,1,1,1,1-1-1,Hibernating
12970,2010-11-24 13:08:00,6,997.72,16,4,4,4,4-4-4,Champions
12971,2010-12-08 16:21:00,33,3494.5950000000003,2,5,5,5,5-5-5,Champions
12972,2010-10-22 08:41:00,4,1074.53,49,3,4,4,3-4-4,Loyal Customers
12973,2010-10-22 10:14:00,1,104.65,49,3,1,1,3-1-1,Promising
12974,2010-05-23 11:45:00,1,264.15,201,1,1,2,1-1-2,Hibernating
12975,2010-09-29 09:46:00,6,1990.605,72,2,4,5,2-4-5,Loyal Customers
12976,2010-11-26 14:51:00,7,2283.69,14,5,5,5,5-5-5,Champions
12977,2010-07-26 12:34:00,3,345.59,137,2,3,2,2-3-2,About to Sleep
12978,2010-11-19 14:29:00,5,2451.035,21,4,4,5,4-4-5,Champions
12979,2009-12-10 15:45:00,1,402.175,365,1,1,2,1-1-2,Hibernating
12980,2010-11-18 14:31:00,12,3210.16,22,4,5,5,4-5-5,Champions
12982,2010-11-10 08:50:00,7,2287.475,30,4,5,5,4-5-5,Champions
12983,2010-04-20 12:58:00,1,407.465,234,1,1,2,1-1-2,Hibernating
12986,2010-10-07 11:57:00,10,2340.705,64,3,5,5,3-5-5,Loyal Customers
12987,2010-10-15 13:48:00,3,709.27,56,3,3,3,3-3-3,Potential Loyalists
12989,2010-10-11 12:36:00,18,1961.68,60,3,5,5,3-5-5,Loyal Customers
12990,2010-10-18 08:56:00,4,482.625,53,3,4,3,3-4-3,Loyal Customers
12991,2010-11-15 13:43:00,1,217.565,25,4,1,2,4-1-2,Recent Customers
12992,2009-12-14 16:46:00,1,93.35000000000001,361,1,1,1,1-1-1,Hibernating
12993,2010-09-20 13:09:00,4,823.09,81,2,4,3,2-4-3,Loyal Customers
12996,2010-11-29 09:27:00,1,324.8,11,5,1,2,5-1-2,Recent Customers
12997,2010-11-10 12:16:00,4,877.745,30,4,4,4,4-4-4,Champions
12998,2010-08-04 08:05:00,3,763.86,128,2,3,3,2-3-3,About to Sleep
13000,2009-12-14 17:03:00,1,491.75,361,1,1,3,1-1-3,Lost
13001,2010-10-31 13:14:00,20,12185.29,40,3,5,5,3-5-5,Loyal Customers
13002,2010-10-19 12:23:00,2,292.97,52,3,2,2,3-2-2,Potential Loyalists
13004,2010-11-18 19:08:00,18,5905.665,22,4,5,5,4-5-5,Champions
13005,2010-10-04 11:07:00,2,465.02,67,3,2,3,3-2-3,Potential Loyalists
13007,2010-05-09 10:38:00,1,159.35,215,1,1,1,1-1-1,Hibernating
13008,2010-11-07 10:34:00,2,351.635,33,4,2,2,4-2-2,Potential Loyalists
13009,2010-02-05 12:22:00,1,183.29999999999998,308,1,1,1,1-1-1,Hibernating
13010,2010-11-30 15:09:00,2,289.26,10,5,2,2,5-2-2,Potential Loyalists
13011,2010-12-02 17:22:00,1,50.550000000000004,8,5,1,1,5-1-1,Recent Customers
13012,2010-10-06 10:40:00,3,1275.78,65,3,3,4,3-3-4,Potential Loyalists
13013,2010-12-03 12:29:00,18,7335.51,7,5,5,5,5-5-5,Champions
13014,2010-10-03 11:35:00,1,1858.825,68,3,1,5,3-1-5,Other
13015,2010-09-27 10:39:00,6,2691.935,74,2,4,5,2-4-5,Loyal Customers
13018,2010-10-22 13:11:00,7,2236.59,49,3,5,5,3-5-5,Loyal Customers
13019,2010-11-25 14:56:00,6,1220.275,15,5,4,4,5-4-4,Champions
13020,2010-05-26 11:12:00,2,618.325,198,1,2,3,1-2-3,Other
13021,2010-11-30 13:31:00,8,2178.4,10,5,5,5,5-5-5,Champions
13022,2010-10-06 10:50:00,1,58.949999999999996,65,3,1,1,3-1-1,Promising
13023,2010-06-29 09:52:00,1,615.24,164,2,1,3,2-1-3,Other
13024,2010-08-26 09:42:00,2,528.5699999999999,106,2,2,3,2-2-3,About to Sleep
13025,2009-12-08 10:02:00,1,252.265,367,1,1,2,1-1-2,Hibernating
13026,2010-08-08 10:43:00,4,669.955,124,2,4,3,2-4-3,Loyal Customers
13027,2010-11-19 15:51:00,13,560.24,21,4,5,3,4-5-3,Loyal Customers
13029,2010-11-30 08:59:00,2,288.59999999999997,10,5,2,2,5-2-2,Potential Loyalists
13030,2010-12-06 14:31:00,1,372.65999999999997,4,5,1,2,5-1-2,Recent Customers
13031,2010-10-28 15:34:00,5,3191.57,43,3,4,5,3-4-5,Loyal Customers
13032,2010-11-12 12:49:00,7,1625.24,28,4,5,4,4-5-4,Champions
13033,2010-10-06 09:37:00,1,30.0,65,3,1,1,3-1-1,Promising
13034,2010-12-05 14:52:00,2,279.485,5,5,2,2,5-2-2,Potential Loyalists
13035,2010-10-04 15:41:00,1,378.14,67,3,1,2,3-1-2,Promising
13036,2010-01-24 11:35:00,1,239.29999999999995,320,1,1,2,1-1-2,Hibernating
13037,2010-11-05 10:39:00,9,2932.025,35,4,5,5,4-5-5,Champions
13039,2010-05-04 16:45:00,4,973.105,220,1,4,4,1-4-4,Loyal Customers
13041,2010-09-15 11:44:00,4,760.48,86,2,4,3,2-4-3,Loyal Customers
13042,2010-04-20 13:43:00,3,1429.41,234,1,3,4,1-3-4,At Risk
13044,2010-08-04 16:27:00,10,3954.745,128,2,5,5,2-5-5,Loyal Customers
13045,2010-11-03 12:49:00,2,502.34,37,3,2,3,3-2-3,Potential Loyalists
13046,2010-09-09 13:09:00,1,317.075,92,2,1,2,2-1-2,Hibernating
13047,2010-12-01 08:35:00,17,4917.39,9,5,5,5,5-5-5,Champions
13048,2010-09-29 13:49:00,5,2137.685,72,2,4,5,2-4-5,Loyal Customers
13049,2010-11-15 14:44:00,2,504.34000000000003,25,4,2,3,4-2-3,Potential Loyalists
13050,2010-12-08 09:30:00,19,6168.48,2,5,5,5,5-5-5,Champions
13051,2010-05-10 09:14:00,2,110.175,214,1,2,1,1-2-1,Hibernating
13052,2010-10-15 14:47:00,6,2673.255,56,3,4,5,3-4-5,Loyal Customers
13053,2010-03-28 11:28:00,1,127.65,257,1,1,1,1-1-1,Hibernating
13055,2010-10-06 08:17:00,1,1077.145,65,3,1,4,3-1-4,Other
13056,2010-06-06 14:10:00,1,184.015,187,1,1,1,1-1-1,Hibernating
13057,2010-06-27 15:44:00,3,540.74,166,2,3,3,2-3-3,About to Sleep
13059,2010-10-22 16:11:00,9,2007.6299999999999,49,3,5,5,3-5-5,Loyal Customers
13063,2010-08-16 12:27:00,1,187.775,116,2,1,1,2-1-1,Hibernating
13064,2010-06-07 16:28:00,2,431.55,186,1,2,3,1-2-3,Other
13065,2010-12-01 16:52:00,5,1034.45,9,5,4,4,5-4-4,Champions
13067,2010-10-26 12:15:00,2,389.15,45,3,2,2,3-2-2,Potential Loyalists
13069,2010-12-05 11:03:00,16,3637.1150000000002,5,5,5,5,5-5-5,Champions
13070,2010-09-06 12:37:00,3,510.225,95,2,3,3,2-3-3,About to Sleep
13071,2010-04-06 13:37:00,1,112.82,248,1,1,1,1-1-1,Hibernating
13073,2010-10-24 14:06:00,2,388.77,47,3,2,2,3-2-2,Potential Loyalists
13074,2010-07-16 16:53:00,4,737.895,147,2,4,3,2-4-3,Loyal Customers
13076,2010-09-08 10:27:00,1,135.4,93,2,1,1,2-1-1,Hibernating
13077,2010-12-08 14:59:00,8,2262.695,2,5,5,5,5-5-5,Champions
13078,2010-12-08 09:07:00,32,14550.67,2,5,5,5,5-5-5,Champions
13079,2010-10-18 14:15:00,1,199.08,53,3,1,1,3-1-1,Promising
13080,2010-11-03 14:34:00,3,220.05,37,3,3,2,3-3-2,Potential Loyalists
13081,2010-12-03 17:21:00,19,26303.59,7,5,5,5,5-5-5,Champions
13082,2010-10-11 14:19:00,12,1471.765,60,3,5,4,3-5-4,Loyal Customers
13083,2010-10-10 13:38:00,1,50.029999999999994,61,3,1,1,3-1-1,Promising
13084,2010-08-05 08:49:00,1,39.949999999999996,127,2,1,1,2-1-1,Hibernating
13085,2010-01-29 11:42:00,6,1960.85,315,1,4,5,1-4-5,Loyal Customers
13086,2010-11-22 10:28:00,1,438.03000000000003,18,4,1,3,4-1-3,Recent Customers
13087,2009-12-13 15:16:00,1,297.64,362,1,1,2,1-1-2,Hibernating
13088,2010-10-18 15:35:00,1,223.81,53,3,1,2,3-1-2,Promising
13089,2010-12-06 14:00:00,109,44194.74,4,5,5,5,5-5-5,Champions
13090,2010-12-09 16:11:00,13,3532.25,1,5,5,5,5-5-5,Champions
13091,2009-12-10 12:44:00,2,541.91,365,1,2,3,1-2-3,Other
13092,2010-10-21 13:02:00,7,1632.15,50,3,5,4,3-5-4,Loyal Customers
13093,2010-12-01 15:00:00,48,32603.91,9,5,5,5,5-5-5,Champions
13094,2010-12-06 10:34:00,2,282.385,4,5,2,2,5-2-2,Potential Loyalists
13096,2010-11-10 14:08:00,1,51.89999999999999,30,4,1,1,4-1-1,Recent Customers
13097,2010-11-16 09:50:00,18,6688.36,24,4,5,5,4-5-5,Champions
13101,2010-07-29 14:45:00,3,545.8149999999999,134,2,3,3,2-3-3,About to Sleep
13102,2010-12-09 13:38:00,14,4825.77,1,5,5,5,5-5-5,Champions
13103,2010-09-28 11:48:00,2,462.62,73,2,2,3,2-2-3,About to Sleep
13104,2010-10-20 14:38:00,3,441.875,51,3,3,3,3-3-3,Potential Loyalists
13105,2010-09-29 13:41:00,1,16.919999999999998,72,2,1,1,2-1-1,Hibernating
13106,2010-10-22 13:10:00,1,240.56,49,3,1,2,3-1-2,Promising
13107,2010-10-22 10:35:00,5,2881.615,49,3,4,5,3-4-5,Loyal Customers
13108,2010-12-02 10:35:00,2,647.26,8,5,2,3,5-2-3,Potential Loyalists
13109,2010-06-06 12:59:00,1,333.725,187,1,1,2,1-1-2,Hibernating
13110,2010-09-28 15:23:00,5,1384.425,73,2,4,4,2-4-4,Loyal Customers
13111,2009-12-21 09:00:00,1,314.01,354,1,1,2,1-1-2,Hibernating
13112,2010-06-16 17:03:00,1,20.6,177,1,1,1,1-1-1,Hibernating
13113,2010-12-08 13:21:00,14,5682.88,2,5,5,5,5-5-5,Champions
13114,2009-12-09 09:56:00,1,221.68,366,1,1,2,1-1-2,Hibernating
13115,2010-11-25 18:49:00,6,3084.38,15,5,4,5,5-4-5,Champions
13117,2010-12-09 14:50:00,12,1618.7849999999999,1,5,5,4,5-5-4,Champions
13118,2010-11-28 13:53:00,4,1155.055,12,5,4,4,5-4-4,Champions
13119,2010-02-09 08:38:00,1,134.625,304,1,1,1,1-1-1,Hibernating
13123,2010-08-24 10:18:00,2,499.62,108,2,2,3,2-2-3,About to Sleep
13124,2010-11-19 15:50:00,1,837.185,21,4,1,4,4-1-4,Recent Customers
13125,2010-07-04 11:58:00,1,139.12,159,2,1,1,2-1-1,Hibernating
13126,2010-12-08 11:43:00,7,1859.36,2,5,5,5,5-5-5,Champions
13128,2010-03-18 15:08:00,1,199.75,267,1,1,1,1-1-1,Hibernating
13129,2010-09-13 13:47:00,2,192.31,88,2,2,1,2-2-1,About to Sleep
13131,2010-10-17 15:13:00,4,2193.74,54,3,4,5,3-4-5,Loyal Customers
13133,2010-09-06 15:30:00,1,82.45,95,2,1,1,2-1-1,Hibernating
13134,2010-11-02 13:58:00,2,547.4499999999999,38,3,2,3,3-2-3,Potential Loyalists
13135,2010-08-05 17:28:00,1,256.95,127,2,1,2,2-1-2,Hibernating
13136,2010-11-29 12:43:00,8,3622.3,11,5,5,5,5-5-5,Champions
13137,2010-11-18 13:27:00,8,3903.03,22,4,5,5,4-5-5,Champions
13138,2010-12-02 15:03:00,2,500.54,8,5,2,3,5-2-3,Potential Loyalists
13139,2010-09-28 09:12:00,1,2597.2799999999997,73,2,1,5,2-1-5,Other
13140,2010-12-08 15:12:00,3,714.36,2,5,3,3,5-3-3,Potential Loyalists
13141,2010-11-19 10:51:00,12,4986.165,21,4,5,5,4-5-5,Champions
13143,2010-05-04 12:22:00,1,405.1,220,1,1,2,1-1-2,Hibernating
13144,2010-10-04 14:14:00,1,24.4,67,3,1,1,3-1-1,Promising
13145,2010-12-02 18:06:00,4,308.275,8,5,4,2,5-4-2,Potential Loyalists
13148,2010-11-15 17:43:00,14,4584.435,25,4,5,5,4-5-5,Champions
13150,2010-08-12 12:59:00,3,252.195,120,2,3,2,2-3-2,About to Sleep
13151,2010-03-24 09:31:00,2,1139.75,261,1,2,4,1-2-4,Other
13152,2010-10-18 13:44:00,7,2067.815,53,3,5,5,3-5-5,Loyal Customers
13154,2010-11-05 16:00:00,3,1542.25,35,4,3,4,4-3-4,Potential Loyalists
13155,2010-12-06 12:44:00,3,772.8100000000001,4,5,3,3,5-3-3,Potential Loyalists
13156,2010-11-19 13:09:00,3,1519.545,21,4,3,4,4-3-4,Potential Loyalists
13157,2010-10-26 14:42:00,5,3528.495,45,3,4,5,3-4-5,Loyal Customers
13158,2010-11-16 17:12:00,1,306.28499999999997,24,4,1,2,4-1-2,Recent Customers
13161,2010-07-27 12:44:00,1,348.58,136,2,1,2,2-1-2,Hibernating
13162,2010-11-24 15:35:00,12,6068.75,16,4,5,5,4-5-5,Champions
13163,2010-04-08 16:21:00,1,17.65,246,1,1,1,1-1-1,Hibernating
13164,2010-05-19 13:52:00,2,275.15,205,1,2,2,1-2-2,Hibernating
13165,2010-10-22 17:04:00,1,150.10999999999999,49,3,1,1,3-1-1,Promising
13166,2010-10-21 14:29:00,1,402.43499999999995,50,3,1,2,3-1-2,Promising
13167,2010-11-14 12:58:00,1,323.01,26,4,1,2,4-1-2,Recent Customers
13168,2010-06-15 15:00:00,1,511.24,178,1,1,3,1-1-3,Lost
13169,2010-05-26 15:58:00,1,124.6,198,1,1,1,1-1-1,Hibernating
13172,2010-11-04 15:10:00,1,34.074999999999996,36,4,1,1,4-1-1,Recent Customers
13173,2010-12-07 14:30:00,10,2050.7,3,5,5,5,5-5-5,Champions
13174,2010-12-05 16:24:00,10,6366.63,5,5,5,5,5-5-5,Champions
13175,2010-05-06 13:13:00,2,754.55,218,1,2,3,1-2-3,Other
13177,2010-10-05 10:35:00,1,229.75,66,3,1,2,3-1-2,Promising
13178,2010-11-07 15:50:00,10,8126.955,33,4,5,5,4-5-5,Champions
13179,2010-03-31 11:40:00,1,570.74,254,1,1,3,1-1-3,Lost
13180,2010-04-11 13:37:00,1,85.47500000000001,243,1,1,1,1-1-1,Hibernating
13181,2010-11-23 15:05:00,1,358.21500000000003,17,4,1,2,4-1-2,Recent Customers
13183,2010-11-10 13:49:00,6,1733.21,30,4,4,4,4-4-4,Champions
13187,2010-03-25 19:06:00,3,103.97,260,1,3,1,1-3-1,Other
13190,2010-06-13 15:47:00,3,366.56,180,1,3,2,1-3-2,Other
13191,2010-02-19 17:02:00,1,164.69,294,1,1,1,1-1-1,Hibernating
13192,2010-06-22 09:52:00,4,1589.5,171,2,4,4,2-4-4,Loyal Customers
13194,2010-10-14 11:54:00,1,315.38,57,3,1,2,3-1-2,Promising
13195,2010-10-21 13:07:00,1,135.43,50,3,1,1,3-1-1,Promising
13196,2010-09-22 14:01:00,3,1214.78,79,2,3,4,2-3-4,About to Sleep
13197,2010-04-09 09:14:00,1,308.52000000000004,245,1,1,2,1-1-2,Hibernating
13198,2010-11-17 14:25:00,2,1482.965,23,4,2,4,4-2-4,Potential Loyalists
13199,2010-12-08 10:51:00,30,3198.1749999999997,2,5,5,5,5-5-5,Champions
13201,2010-07-25 14:30:00,4,1159.965,138,2,4,4,2-4-4,Loyal Customers
13202,2010-11-10 16:24:00,7,1497.425,30,4,5,4,4-5-4,Champions
13203,2010-11-18 10:08:00,6,1710.25,22,4,4,4,4-4-4,Champions
13204,2009-12-08 14:56:00,1,929.61,367,1,1,4,1-1-4,Lost
13205,2010-09-22 16:26:00,1,203.27499999999998,79,2,1,1,2-1-1,Hibernating
13206,2010-11-04 16:50:00,13,7520.51,36,4,5,5,4-5-5,Champions
13207,2010-09-14 15:44:00,2,285.6,87,2,2,2,2-2-2,About to Sleep
13208,2010-09-16 19:43:00,3,701.3149999999999,85,2,3,3,2-3-3,About to Sleep
13209,2010-07-13 15:50:00,5,1836.8,150,2,4,5,2-4-5,Loyal Customers
13211,2010-11-23 15:17:00,7,1125.25,17,4,5,4,4-5-4,Champions
13213,2010-11-21 14:34:00,6,1944.285,19,4,4,5,4-4-5,Champions
13214,2010-10-18 10:00:00,7,3161.93,53,3,5,5,3-5-5,Loyal Customers
13215,2010-11-02 18:26:00,1,19.974999999999998,38,3,1,1,3-1-1,Promising
13217,2010-02-22 12:49:00,1,12.455,291,1,1,1,1-1-1,Hibernating
13219,2010-03-31 14:18:00,1,76.23,254,1,1,1,1-1-1,Hibernating
13220,2010-05-13 10:35:00,1,510.1,211,1,1,3,1-1-3,Lost
13222,2010-05-11 13:54:00,1,69.325,213,1,1,1,1-1-1,Hibernating
13223,2010-10-12 11:07:00,4,261.515,59,3,4,2,3-4-2,Potential Loyalists
13225,2010-10-14 16:26:00,9,5764.6849999999995,57,3,5,5,3-5-5,Loyal Customers
13226,2010-11-11 13:46:00,1,204.25,29,4,1,1,4-1-1,Recent Customers
13230,2010-12-09 19:28:00,17,3157.69,1,5,5,5,5-5-5,Champions
13233,2010-10-15 11:49:00,2,503.75,56,3,2,3,3-2-3,Potential Loyalists
13234,2010-02-05 11:41:00,2,341.1,308,1,2,2,1-2-2,Hibernating
13237,2010-11-17 10:07:00,1,640.4,23,4,1,3,4-1-3,Recent Customers
13238,2010-10-05 12:38:00,2,305.9,66,3,2,2,3-2-2,Potential Loyalists
13239,2010-09-28 17:21:00,4,1181.92,73,2,4,4,2-4-4,Loyal Customers
13240,2010-12-09 12:49:00,5,1028.815,1,5,4,4,5-4-4,Champions
13241,2010-10-24 11:17:00,1,112.53,47,3,1,1,3-1-1,Promising
13242,2010-09-14 13:53:00,4,429.0,87,2,4,3,2-4-3,Loyal Customers
13243,2010-09-16 13:18:00,4,615.15,85,2,4,3,2-4-3,Loyal Customers
13245,2010-10-03 14:03:00,1,556.12,68,3,1,3,3-1-3,Other
13246,2010-11-11 12:54:00,5,1322.57,29,4,4,4,4-4-4,Champions
13249,2010-11-03 14:05:00,6,372.005,37,3,4,2,3-4-2,Potential Loyalists
13250,2010-09-05 11:33:00,2,253.09,96,2,2,2,2-2-2,About to Sleep
13251,2010-11-02 13:20:00,1,252.47,38,3,1,2,3-1-2,Promising
13252,2010-11-10 16:00:00,2,345.4,30,4,2,2,4-2-2,Potential Loyalists
13253,2010-10-05 13:33:00,2,1446.81,66,3,2,4,3-2-4,Potential Loyalists
13254,2010-11-28 15:42:00,1,51.265,12,5,1,1,5-1-1,Recent Customers
13255,2010-12-01 11:58:00,2,337.95,9,5,2,2,5-2-2,Potential Loyalists
13257,2010-09-29 14:58:00,1,116.55,72,2,1,1,2-1-1,Hibernating
13258,2010-11-25 10:54:00,2,290.775,15,5,2,2,5-2-2,Potential Loyalists
13259,2010-11-07 10:56:00,8,1072.86,33,4,5,4,4-5-4,Champions
13262,2010-11-15 12:20:00,2,350.06,25,4,2,2,4-2-2,Potential Loyalists
13263,2010-11-11 15:49:00,4,1206.945,29,4,4,4,4-4-4,Champions
13264,2010-09-23 12:42:00,1,706.93,78,2,1,3,2-1-3,Other
13266,2010-10-22 12:13:00,7,1971.695,49,3,5,5,3-5-5,Loyal Customers
13267,2010-12-08 09:20:00,18,5030.77,2,5,5,5,5-5-5,Champions
13269,2010-12-05 11:51:00,14,3059.69,5,5,5,5,5-5-5,Champions
13270,2010-12-08 14:53:00,1,69.325,2,5,1,1,5-1-1,Recent Customers
13274,2010-10-26 13:48:00,1,340.275,45,3,1,2,3-1-2,Promising
13275,2010-11-21 12:09:00,2,231.935,19,4,2,2,4-2-2,Potential Loyalists
13276,2010-11-07 14:17:00,3,1244.41,33,4,3,4,4-3-4,Potential Loyalists
13277,2010-11-24 15:34:00,3,243.125,16,4,3,2,4-3-2,Potential Loyalists
13278,2010-11-05 11:42:00,3,821.6,35,4,3,3,4-3-3,Potential Loyalists
13280,2010-11-25 14:51:00,4,1329.155,15,5,4,4,5-4-4,Champions
13281,2010-09-26 16:03:00,1,349.485,75,2,1,2,2-1-2,Hibernating
